chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.357973,0.08580781,933.5743436195736,951.224780324545,1781.87255859375,0.05347789417613636,-242.22534,188.05646,-31.207212,25.29084,10.548061,-10.101271,-9.422443,-23.65116,-8.521843,-6.073152,-1.847847,-0.40116838,-4.223192,2.2297308,-1.3812919,1.7054447,2.9759576,-2.0791018,-3.663517,-8.529324,REAL
0.4884331,0.0869098,1131.672122015505,1039.121140918748,2086.5184437144885,0.0699462890625,-196.7603,225.84315,-87.88047,43.95017,-15.345974,-18.809547,-1.8106564,-34.425022,4.4211216,-5.08684,6.570265,3.2654498,-15.827755,8.690705,-7.2618527,-5.53277,-2.7219505,-12.677276,0.120882295,-9.834283,REAL
0.35164958,0.13219737,1007.4147878196316,1025.4119692067754,1815.640536221591,0.06578480113636363,-224.36017,196.42911,-26.069752,19.128212,-6.8503737,-9.892523,0.7587295,-22.30914,-18.16969,-7.064395,6.678247,8.132504,4.3117976,-0.65956694,-7.824081,5.3078995,1.2909789,-7.2111893,3.9629142,-5.6080346,REAL
0.33220652,0.114223644,919.278600827952,944.0545276191432,1496.0682262073863,0.049860174005681816,-230.96808,181.44266,-19.559072,1.2711431,-7.6298604,-12.447677,-10.6117525,-24.61659,-14.561358,-6.2767134,7.8825192,10.506547,-1.9632385,-2.8815463,-0.41106445,1.7290435,-3.232644,-4.519939,0.21435398,-2.5877416,REAL
0.35294464,0.16592036,879.7101311378898,927.0204676406175,1591.4994673295455,0.04678622159090909,-207.36119,196.55508,-28.630781,21.159147,7.600394,-14.547474,-12.280967,-23.575792,-15.396165,-8.616601,4.0280805,6.0504274,-2.123206,-3.1908033,-1.5765939,6.486592,-0.65827775,-5.7363315,-0.4853717,-3.5888166,REAL
0.3489358,0.13158977,1128.0371569484735,1115.276083416051,2188.8011585582385,0.06804865056818182,-236.45483,181.2278,-24.975994,27.891333,4.500442,-8.648735,-6.1508603,-20.269287,-13.6670475,-22.790895,-6.507087,5.5795674,-1.4603688,-3.6610804,-4.0252876,8.427527,1.2788323,-4.1627727,1.2077794,-4.779843,REAL
0.32531473,0.12353141,1092.9162620713496,1124.6047078244114,2183.173162286932,0.06008078835227273,-228.4166,176.80884,-27.680489,42.197834,5.834902,-11.268516,-7.091079,-27.376635,-4.2962313,-6.171221,-10.640441,-0.7308216,1.9465129,-1.1942824,-4.0463014,9.739481,2.79989,-6.7971025,3.5119033,-4.0573535,REAL
0.40623498,0.08847299,785.8069195938898,866.8830737275634,1493.865966796875,0.04355690696022727,-272.43918,194.05247,-16.603342,16.254362,19.725649,-6.2774396,-12.970779,-20.63375,-7.284689,-4.2265506,-3.2980804,3.4461749,-2.3916614,-2.0293276,5.168384,7.4628263,1.3375202,-5.667851,-3.652803,-2.7550726,REAL
0.34567013,0.1582715,916.3910356693101,978.3734316319174,1778.2021262428977,0.046464399857954544,-226.93628,190.35898,-26.882069,17.693874,11.516152,-7.871887,-18.620142,-33.892517,-9.910268,-8.52406,-8.685614,2.5055482,0.56010157,0.370004,3.526422,10.851165,1.8826566,-6.676706,2.6566775,-2.1813617,REAL
0.28016594,0.16054489,1039.0591362457235,1011.0166271867306,1912.0505593039773,0.05396617542613636,-205.12555,192.68092,-30.958742,37.435654,3.264842,-18.035995,-5.0997562,-23.779793,-11.2591715,-5.4673734,-5.0962515,-1.9925519,2.9949226,2.0809004,-3.694751,7.100088,0.3697696,-6.760327,3.1729581,-0.26604313,REAL
