chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.4302496,0.035034392,1694.4668821366495,1794.791112976062,2841.6487260298295,0.09725674715909091,-288.45337,137.26839,8.586808,14.947091,-16.306913,-7.3415327,-18.454409,-1.8852012,-5.056979,8.974163,-3.9995413,-6.5425673,3.5799277,8.882938,-2.0432942,-4.6118293,-1.6467655,-3.3914602,-5.912761,-6.2420425,FAKE
0.4850673,0.0434807,1834.723254442188,2043.5911040790422,3775.6514115767045,0.08514959161931818,-202.13364,119.39468,-18.537413,13.904239,-19.228956,-6.1611347,-25.815443,-2.8388784,-9.410785,11.382441,-0.87934726,-8.201041,-1.5807053,9.778646,-1.6456227,0.20601715,-6.0463257,-5.392778,-10.228004,-6.286786,FAKE
0.34208837,0.0736638,1978.1449157085872,1721.2981635371,3264.971923828125,0.11656605113636363,-273.6836,118.66291,-0.8199796,2.9691772,-14.401446,-3.7968562,-2.8733592,-9.411847,-13.924432,13.07261,-0.042033695,-2.804147,3.1603746,1.9022865,-1.4467101,1.8994892,-7.749309,-7.5246296,-6.367964,-6.3684034,FAKE
0.43971366,0.038861316,1882.2125357679606,1992.2917797205228,3459.994229403409,0.10181773792613637,-311.25223,121.22466,-23.947777,-9.847464,-7.943442,-13.7225895,-10.449384,-2.4366515,-10.014444,7.751077,-5.587944,-12.630609,-8.029649,-1.3372906,-5.9807897,-6.3843155,-3.682062,-1.3874428,-9.08313,-6.052183,FAKE
0.4342425,0.082544185,1829.0533163911634,1937.780206620576,3387.319668856534,0.08856756036931818,-225.71309,122.00904,-13.678595,9.358772,-2.3277006,-15.22133,-18.229292,-6.6605086,-12.870959,11.024764,-13.642669,-6.742236,-8.700649,-5.6296043,-4.521177,-6.987575,-10.603463,-5.1656866,-8.681724,-7.5063353,FAKE
0.41387692,0.065542154,2569.014960046246,2084.9364691769815,4375.644753196023,0.13630814985795456,-271.17786,95.27388,12.086462,16.67056,-6.5535507,-3.6488693,-7.8592815,-14.125464,-16.16432,5.6932487,-13.272415,-9.236852,-5.943397,-2.437303,-5.4526553,-1.436478,-7.0307956,-2.6744888,-5.510818,-9.291359,FAKE
0.41864774,0.064778745,2288.0812361344792,2124.3976068849342,4281.192294034091,0.140380859375,-274.83066,101.41633,16.343973,33.539993,-2.368718,-10.003726,-9.115828,-2.8161423,-8.607839,1.9695945,-13.404642,-4.978625,-8.344555,-4.3715496,-4.401843,-3.2615378,-6.745174,-4.594043,-8.475071,-5.812984,FAKE
0.5041616,0.03701987,1426.1230093213844,1829.451711935651,2712.2048117897725,0.05518687855113636,-350.7603,128.93039,3.2870004,19.730421,6.6838455,-1.505835,2.8369453,6.267189,1.0615599,3.8318987,-7.6627073,-7.012227,-5.493957,2.6055832,1.575035,0.04268607,-3.4891145,-2.2840734,-3.9979348,-6.5293956,FAKE
0.49465925,0.073367245,2042.6261035178434,2069.760360855812,3898.2438520951705,0.1153564453125,-263.55676,115.70764,-0.30968922,10.837747,5.728417,-12.936542,-19.931593,-5.700182,-5.873981,2.739786,-12.970374,-3.4496038,-2.3312101,0.39694548,-2.6709344,-4.6229515,-5.336402,-3.5778246,-7.390724,-7.9707966,FAKE
0.42633885,0.06831135,2370.183545352855,2083.962418938288,4289.022549715909,0.14347700639204544,-215.63237,102.33556,-2.2938738,31.76051,-0.2939636,-21.8652,-4.02191,-1.454094,-9.037838,4.432334,-12.056391,-4.481816,-2.969272,-3.0075028,-6.8823476,1.3929963,-3.6241038,-3.1153235,-6.2995133,-3.1998076,FAKE
0.455035,0.04558897,2483.5261143264647,2054.311170275834,4396.443869850852,0.15211070667613635,-250.38158,92.55792,-0.29001054,35.620995,11.353962,-0.9465107,-13.6174555,-2.5885208,-6.595574,1.677876,-11.127944,-3.158464,-4.0873036,-2.7586634,-5.1899776,-1.6398631,-3.6396291,-3.524186,-6.6021314,-2.203711,FAKE
0.4429683,0.031496953,1624.5916835703517,1759.5190656228287,3115.462979403409,0.08416193181818182,-326.99777,137.28883,-25.824175,19.90544,3.4880717,-2.0330763,-1.4085088,1.8251469,-2.4847677,9.46941,1.9979466,-1.0380847,-3.237039,0.6228589,-1.3278188,0.690518,0.29690233,-2.6201022,-7.5511994,-5.271191,FAKE
0.5141015,0.029251583,1209.6288932532775,1340.4527366834109,2234.5592151988635,0.062056107954545456,-306.32693,174.03664,-31.644249,29.027216,9.029664,-19.042063,1.5751172,-8.39202,-5.224119,-0.6977549,-1.9517281,5.142731,-2.3295505,-0.8352184,-3.2928636,-2.2674341,-2.2396917,-5.0480924,-4.96993,-2.0491788,FAKE
