chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.39206395,0.01894445,3137.9169440966843,2588.016553087986,5537.948330965909,0.15521795099431818,-359.80743,80.00013,26.456377,9.834673,0.2753647,6.901761,-17.164038,2.899661,-7.49678,11.363528,-2.3451076,10.743336,3.308473,3.9593246,3.0197947,0.24506222,1.7071899,6.319849,0.014576435,3.9683983,FAKE
0.3245752,0.023779947,1964.0588690021127,2051.617123520121,3859.0925736860795,0.07391912286931818,-360.60834,108.265755,6.862988,38.86236,7.3667207,-13.145373,-8.027447,4.7043605,-11.717216,7.950395,-5.875269,4.4605885,-4.026675,-3.403167,7.059974,-5.842111,-1.5355678,4.9987483,-6.1270494,7.702217,FAKE
0.34627947,0.017940706,1227.603168554855,1627.4302192714545,2251.1985085227275,0.04369007457386364,-390.03812,155.59285,1.0586812,24.6033,13.045714,-6.677661,2.3633707,-9.846863,-11.01019,8.917889,-4.8688703,12.524264,4.0111365,-5.178217,8.02113,-9.721721,-2.526748,8.246192,3.5954483,4.970888,FAKE
0.44496387,0.010843859,1910.841623855885,2031.0771373319158,3602.1623091264205,0.08922230113636363,-408.0746,128.98389,12.09942,28.803999,17.833067,-5.0448527,-13.647437,-0.6117882,4.124867,8.147711,-4.3457775,0.910022,1.2239482,-0.45664415,2.418665,-0.9835966,-1.5908084,10.411269,5.0714626,8.465693,FAKE
0.3914751,0.016112162,1808.6614254856847,1954.5839274192056,3126.474276455966,0.08783513849431818,-386.5796,124.010895,-3.4913094,21.371513,11.157342,-14.341662,-6.797237,-3.0891237,-0.88102955,7.0678315,0.6850596,4.1811905,6.4818044,-5.544241,5.0336695,-6.8045087,1.4595855,12.006127,0.9015697,10.316756,FAKE
0.39327487,0.013437831,1972.6644052013244,2020.5572838025196,3632.259854403409,0.06520774147727272,-386.0308,126.70661,-0.7424301,11.882239,13.234991,-4.024996,-1.4980489,9.840271,-0.7826278,7.5674586,-5.0767484,6.147612,2.7336679,7.9182734,4.501403,0.14776659,-0.48666963,7.452014,12.712922,15.911054,FAKE
0.4995601,0.011937353,1567.5417972460366,1964.3538196292866,3250.290194424716,0.05810546875,-424.26288,121.79976,-11.104794,27.257887,11.564848,-4.0498085,-3.2860086,-0.02427151,-2.2399085,14.24654,1.9799283,13.424359,5.6237,-1.1467425,-0.2958105,-4.8891354,1.1629738,5.590428,2.5532413,10.03197,FAKE
0.3564326,0.018492939,2362.7607999966813,2160.1656820848857,4354.600941051136,0.09657981178977272,-347.45947,95.944046,-3.7471404,21.770544,-1.5268952,-2.4436166,-5.5533223,-0.99530196,-0.8613123,14.217102,-4.323471,9.74154,5.271998,1.2060343,3.0809774,-5.008705,-2.8931026,6.6640973,1.084236,4.8435674,FAKE
0.33859676,0.014759841,2180.4527362462545,2283.551277892253,4471.075994318182,0.08589311079545454,-362.85178,106.77996,-6.278323,26.045067,14.260634,-16.573887,3.0951102,-0.22853893,-5.6600785,7.9287367,-10.501695,5.020557,0.82774925,-6.9030595,4.4152083,-10.09046,-3.8416116,7.249544,3.8846338,7.7195187,FAKE
0.35590255,0.014382297,1624.3447494888778,1733.5157629362095,3124.5167125355115,0.06312144886363637,-428.40744,115.12623,-6.9897857,42.568947,14.154233,-9.184835,-1.5891033,7.923538,0.15466988,6.8445525,-5.1831303,6.5387325,4.4496546,-0.8601846,0.31649134,-3.7497988,-0.37638998,-0.15522566,6.418034,11.34027,FAKE
0.30821818,0.02321133,1310.3465811995754,1663.7122280653175,2523.7892844460225,0.05210182883522727,-393.06693,140.47968,-15.681394,18.844652,13.002408,-18.158737,-1.891967,0.03586123,1.4704697,8.685285,-6.819118,2.5091736,8.326908,-6.1838164,3.7347558,-16.441696,-4.6802406,5.438542,2.5892234,5.3763638,FAKE
0.3851318,0.013456612,1817.8689598875824,2006.7896160116507,3603.875177556818,0.07752574573863637,-396.51953,128.84744,3.163765,35.415085,26.053434,-14.919984,-2.5699246,-2.725399,3.02192,6.151126,-7.6884413,6.303394,5.422707,-4.705552,9.41239,-5.8773656,-2.1858196,8.621401,2.0656984,5.8455143,FAKE
