chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.27617535,0.06578644,1762.843064339417,1856.680431341909,2900.6203391335225,0.10591264204545454,-288.88937,119.76049,-5.372147,-0.2101007,-19.026827,-15.865316,-6.994539,-5.64018,-7.54498,-5.7192526,-0.581788,1.2474421,-6.493382,-0.5349564,-9.667316,-3.6101005,-8.047765,-3.272423,-6.7596006,-0.42249125,FAKE
0.37976882,0.036879692,2137.5987191218987,1989.5851316666078,3531.200617009943,0.13330078125,-281.88528,113.21582,-21.055883,-15.920313,-11.048108,2.747756,-8.912983,-11.65108,0.70966476,0.02875214,-7.632683,1.3045259,-8.301299,0.13738737,-6.029248,-1.333893,-6.32384,4.138042,-9.176355,-5.145667,FAKE
0.4394239,0.036912926,1539.6925358731728,1367.7910812566547,2208.621493252841,0.09897682883522728,-248.98009,148.06563,-85.14334,-49.54851,-8.373292,-20.82557,-14.369636,8.125967,12.288425,-0.5124823,0.7397863,1.2949761,-13.672934,3.659695,-10.201778,-0.9921787,-4.450676,-3.097635,-0.8564787,3.7929418,FAKE
0.48618662,0.0535593,1590.75560659505,1345.4260730370622,2238.4743430397725,0.10205078125,-203.15634,132.23404,-97.654816,-50.14237,-21.997065,-15.252173,-16.08177,8.842943,8.969354,3.7204003,3.0503526,-0.42065412,-7.073105,-1.0166656,-15.516763,2.4988403,-2.6843493,-2.0148885,2.1015968,4.360889,FAKE
0.5254465,0.04295384,1667.489421114624,1476.9662249766836,2479.254705255682,0.10350452769886363,-212.54024,122.01833,-90.13233,-40.03558,-29.688776,-11.954197,-4.7937536,4.11106,7.656004,9.714625,2.2951975,3.6028173,-2.0973141,-0.9674621,-15.731566,-2.1974792,-6.133187,3.053633,-0.75961363,4.050619,FAKE
0.45776644,0.02773532,1874.8287724015606,1918.9158057205893,3267.66357421875,0.10067471590909091,-231.59668,113.16794,-53.06959,-16.239544,-23.40841,-18.256798,7.8688188,6.6728215,-3.8823283,8.546827,-3.350644,-6.005528,-1.2011814,-3.8043044,-15.26014,-2.6142538,-7.637314,-2.1990843,-5.8976316,3.1860726,FAKE
0.24293666,0.067024074,1498.0529623903808,1856.1698923045283,2736.4296653053975,0.056718306107954544,-252.43648,122.52438,-19.636703,7.039911,-6.5175242,-20.156427,-19.073753,-9.313717,-14.172889,-3.648568,-11.292634,-5.808596,-14.428544,-1.2423984,-8.578175,0.2550055,-10.053973,-0.93219256,-5.6749744,-4.02552,FAKE
0.34023285,0.07038075,1835.4010757473518,1901.47305188095,3248.577325994318,0.07744806463068182,-261.8791,112.38738,-12.32767,20.942665,-8.854415,-6.0263667,-24.739717,-19.067024,-4.0061193,-2.4127753,-9.43514,-1.5673884,-6.6720448,0.89470553,-7.1393995,1.5685815,-13.173125,-6.577138,-1.2609872,-8.357038,FAKE
0.38344696,0.070304096,2354.142634781996,1949.236417634679,3768.555242365057,0.1454190340909091,-260.3792,100.704155,-16.319033,-11.146142,-16.1211,6.6331954,-26.6862,-11.375237,-6.003926,2.5287952,-4.892103,-10.581821,0.29693118,4.6942315,-8.756161,1.2061576,-4.9538174,-5.98158,-7.4200287,-4.4545856,FAKE
0.4110075,0.045072675,1708.08309834755,1579.6683481400628,2870.0334028764205,0.09636896306818182,-215.56499,121.264824,-73.17529,-15.444784,-37.340847,-34.59262,-0.79997534,9.830003,12.63081,2.013838,-11.821227,4.937835,-0.42090023,0.7741577,-19.538408,-2.5296168,1.9887661,5.887639,5.2148,-1.6988236,FAKE
0.53685296,0.054547217,1847.0278199116583,1563.5429374708604,3077.0457874644885,0.11850807883522728,-165.28307,111.49915,-92.61569,-24.297363,-33.931526,-19.533298,2.502381,3.8915894,-2.7156398,5.730169,5.3150086,4.7856455,-3.0798676,-2.022644,-9.525127,2.5074787,-3.540689,0.77955395,0.7857468,0.4281174,FAKE
0.5155822,0.040816214,1863.4561033415584,1620.928780786675,2989.9341930042615,0.11944025213068182,-200.3439,111.532684,-85.25168,-26.057915,-30.552612,-15.500426,-0.8605208,6.8083034,0.16371869,7.124826,-1.1503608,5.925412,-1.7612036,-1.0979594,-11.206156,-3.5511131,-5.6843357,4.7424707,-2.2868316,-2.565954,FAKE
0.29929984,0.0642245,2135.0360629915644,1802.1672594651288,3669.4535688920455,0.124755859375,-238.10596,105.79624,-33.889988,-5.1273503,-24.994562,-8.637035,-3.2729478,-1.49566,-6.8636703,-0.36710015,-7.832469,0.82480204,-1.978757,-5.100641,-17.411787,-5.339145,-7.221437,-1.2000194,0.23223792,-4.668585,FAKE
0.37983626,0.032801125,1859.0816787205956,1805.9172983382116,3302.1656383167615,0.10496937144886363,-274.70053,119.50374,-47.10349,-6.111914,-16.407518,-6.2502623,-6.5718465,0.4829238,-6.8143935,3.320323,-3.378199,2.5947876,-3.6232553,-7.6966357,-14.528134,-5.809402,-5.0985217,-2.0022678,-2.8441203,1.8582419,FAKE
0.3017959,0.057493642,2054.0632069562253,2023.471904059327,3529.977139559659,0.10589044744318182,-262.99146,104.21179,-14.1578865,0.37189972,-9.261426,2.0303316,-12.514032,-13.539323,-14.584754,0.49556762,-6.7180257,1.5802385,-12.204404,-3.9791307,-10.12766,-1.0621978,-9.743535,0.82222617,-8.034904,-0.122978084,FAKE
0.28459573,0.060458828,1461.279432146046,1730.1166474871156,2457.721502130682,0.06256658380681818,-253.78076,134.30243,-28.073017,-11.203262,-9.220638,-5.1394114,-20.235247,-15.759315,-19.929575,7.7720857,1.9030945,-1.2009271,-3.985451,-3.233597,-12.541501,3.8186767,-9.248783,-5.936049,-6.940972,1.459233,FAKE
0.3609528,0.027193362,1950.5971081478021,1943.0372636497473,3569.12841796875,0.11187189275568182,-315.02005,109.07227,-40.749577,2.7505407,-14.139393,4.2460113,3.9176302,5.866464,-8.47175,-4.27053,1.5403271,-0.9579049,-2.9050627,4.4534497,-8.843207,-1.9547741,-4.88249,1.8253512,-0.23226953,-2.82381,FAKE
0.28268534,0.038582552,2280.0076522914533,2026.6763398453966,4044.327059659091,0.1285400390625,-261.39328,95.410576,-30.718536,3.7558515,-11.619748,9.638953,3.532618,-2.9451942,-14.987195,-10.912778,-8.72584,4.4631543,-4.978018,-4.239666,-10.721515,1.4677647,-5.200056,3.776592,-3.3696206,-12.501645,FAKE
0.23011754,0.08625936,2017.250119144842,2021.337026350778,3595.3108354048295,0.07781427556818182,-232.43134,100.45871,-18.653688,0.952889,0.55335766,12.041812,-24.33755,-17.111082,-13.401593,-2.545438,-16.649223,-10.954293,-10.533901,-3.7251854,-10.418588,7.3304396,1.4126445,-4.4873548,-11.481971,-4.032818,FAKE
0.3204463,0.05734854,1592.5094841026842,1836.2185418907598,2989.9341930042615,0.06473055752840909,-262.90274,125.587654,-21.592592,11.504076,-10.07352,1.2539803,-14.386384,-9.335844,-13.390649,-6.328845,-6.927568,-5.1499467,-7.603267,-0.29288414,-9.542702,4.070015,-10.544419,-5.7173915,-4.438403,-4.1858816,FAKE
0.27811652,0.05395051,1701.813265310393,1720.793469366242,2796.624755859375,0.08738014914772728,-265.06607,125.23645,-34.24803,-3.4342756,-18.317625,-5.322166,-2.8300993,1.363704,-8.577276,-6.241602,-0.806608,0.48211592,-5.997044,-4.215713,-10.21185,0.22511648,-11.494363,2.736705,-6.1488895,-6.779106,FAKE
0.35888746,0.011788895,1766.6196479234238,1821.8307023008651,3185.690585049716,0.09888805042613637,-321.0194,125.951294,-44.074867,-3.747912,-24.353222,-7.910906,7.461073,7.905472,8.800329,1.9938067,3.4234324,2.6384623,-0.026132898,-5.6144757,-10.91694,-5.6212106,-8.111757,5.375013,1.5875182,-0.65951514,FAKE
0.38356817,0.009699999,1721.6363098938834,1789.0921157595235,3091.482821377841,0.09481534090909091,-332.64062,130.81194,-42.361088,0.012310115,-19.128979,2.1338382,-5.6179004,5.425835,6.0244756,8.167216,3.6337745,1.5612491,-10.89775,2.2553606,-8.018625,1.3240751,-1.7959481,-0.73087883,-4.2555537,4.058088,FAKE
0.2329297,0.058328535,1729.9868994033538,1952.0060376558283,3421.5770374644885,0.060358220880681816,-261.32584,112.85711,-21.981514,14.853863,-6.991681,-2.047262,-17.877865,-15.575273,-7.8007812,-3.9670517,-11.290431,-2.1479483,-12.75564,-2.4371297,-7.8007083,-2.8510504,-11.220595,-2.294282,-5.070368,-6.7121706,FAKE
