chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL
0.3794452,0.061460555,2934.2268487527454,2520.786961112999,5940.227716619318,0.16523881392045456,-303.16617,60.701733,-18.210625,7.708122,-23.090988,-8.499427,-13.058161,-12.072892,-2.7334416,-0.24736223,-2.3325562,-0.45019963,-10.583682,4.2298093,-4.9103236,-6.113802,-7.7500577,0.92114407,-5.050322,-5.55133,FAKE
0.5213475,0.0016472429,3156.5930783803283,2993.0731014530843,6963.054865056818,0.1558837890625,-485.03772,62.77387,3.2730367,21.867859,14.292911,8.868901,-11.244693,-0.18854505,-5.6998534,-1.2525163,-2.803909,-1.7520897,-2.5098808,3.240978,-2.6872375,0.9520798,-4.015228,0.6802528,-1.6351749,3.155013,FAKE
0.54693097,0.036663692,2484.8025603585743,2540.076628698848,5215.68437056108,0.13524280894886365,-441.84006,69.866585,6.5629025,7.5199385,6.075743,-12.126877,-14.498493,-4.3594885,-4.5843096,0.41970292,3.6853533,3.3280313,-3.399138,-1.4069833,2.6632056,1.5478595,-0.8691791,2.2694404,-2.0410361,1.2417079,FAKE
0.24037412,0.09269276,1930.2982849767623,2259.327910802615,3733.8084827769885,0.07146661931818182,-299.38382,88.612045,4.1793723,2.1454074,-5.4680448,-5.1614122,-16.479002,-17.860115,-15.098114,-8.488944,-11.905847,-1.6152073,-11.290101,-5.949831,-6.9707704,-3.0484848,-9.650397,-5.246781,-4.6640797,-7.673179,FAKE
0.20156744,0.12625173,1791.5900891369974,1874.0841500274646,3224.59716796875,0.07874644886363637,-223.96002,90.138084,-32.986473,13.170658,2.083823,-2.8322737,-28.478724,-27.596094,-5.0239196,-16.153723,-13.566237,-2.9006383,-18.16524,1.2036188,-7.845973,-3.5726569,-13.457886,-9.783478,-6.7918577,-10.130439,FAKE
0.26508543,0.06991268,1627.3311972045958,2033.3526971642125,3165.8702503551135,0.07140003551136363,-321.64587,121.41131,1.759805,-8.795342,-8.243653,-7.2680235,-19.051731,-17.864428,-15.163226,-4.4783587,-7.2790556,0.33781087,-7.658914,-7.224269,-5.7338543,-5.624107,-10.304546,-4.1404552,-4.094698,0.3306902,FAKE
0.24948062,0.0977319,1507.6791938789213,1820.5481989455545,2592.7934126420455,0.0648193359375,-257.31155,112.12241,-12.145376,-3.6415937,-26.748747,-4.0841427,-9.5664,-19.520506,-7.8874955,-16.284971,-11.119565,-2.4222376,-10.273505,-1.428222,-9.931316,-7.2814193,-12.767058,-2.9892485,-5.6719856,-10.088824,FAKE
0.2327227,0.049555596,1618.514080409338,2031.0903663792799,2838.9570756392045,0.059148615056818184,-336.87442,109.2848,11.402846,12.127304,-10.89944,-9.178859,-17.981628,-13.237359,-11.98844,-15.033185,-9.493195,-1.6357079,-10.946855,-7.338606,-13.002966,-7.1975436,-8.918743,-2.902884,-4.3576636,-6.86306,FAKE
0.28616264,0.0465807,1809.377642489051,2083.3197858249787,3465.377530184659,0.08494984019886363,-353.8824,96.47524,0.67677325,24.091986,8.20487,2.3069742,-24.097254,-20.74164,-12.84839,-13.187679,-8.948652,-7.2879744,-12.546487,-4.491101,-7.3872905,-3.7062166,-10.091477,-4.930639,-2.879449,-6.6522245,FAKE
0.3006023,0.053645995,2225.9102595462614,2281.221677633946,4109.416060014205,0.10745516690340909,-285.95926,86.70124,-0.60391843,17.245708,-4.2087855,0.5860639,-20.95007,-17.775728,-13.135975,-13.052735,-8.022706,0.018095005,-11.150044,-4.241297,-5.3426867,-3.554371,-14.282618,-5.2802067,-2.109514,-4.550749,FAKE
